SID,sameDiff,Prime,Target,prime_file,target_file,Congruent,PIT_corr,PIT_rt,WM_corr,WM_rt,group,block,Trial,Load
39,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.7181,NA,NA,B,L,15,Low
39,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.5675,NA,NA,B,L,16,Low
39,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.6575,NA,NA,B,L,17,Low
39,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.5573,NA,NA,B,L,18,Low
39,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.6699,NA,NA,B,L,19,Low
39,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.4884,NA,NA,B,L,20,Low
39,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.5833,NA,NA,B,L,21,Low
39,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.615,NA,NA,B,L,22,Low
39,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.7589,NA,NA,B,L,23,Low
39,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.8997,NA,NA,B,L,24,Low
39,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.6798,NA,NA,B,L,25,Low
39,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.8265,NA,NA,B,L,26,Low
39,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.7228,NA,NA,B,L,27,Low
39,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.7743,NA,NA,B,L,28,Low
39,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.6527,NA,NA,B,L,29,Low
39,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.7348,NA,NA,B,L,30,Low
39,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.6548,NA,NA,B,L,31,Low
39,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.7374,NA,NA,B,L,32,Low
39,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,1.4307,1,1.3065,B,L,33,High
39,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.737,1,1.254,B,L,34,High
39,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.7387,1,1.2442,B,L,35,High
39,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.9233,1,1.552,B,L,36,High
39,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.6761,1,1.0931,B,L,37,High
39,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,1.3328,1,1.0124,B,L,38,High
39,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.8803,1,1.293,B,L,39,High
39,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.8049,1,0.996,B,L,40,High
39,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.9971,1,1.2,B,L,41,High
39,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.8698,1,1.4944,B,L,42,High
39,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.8062,1,1.8611,B,L,43,High
39,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,1.3124,1,1.1683,B,L,44,High
39,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.7361,1,1.4514,B,L,45,High
39,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.721,1,1.3252,B,L,46,High
39,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.6138,1,1.3097,B,L,47,High
39,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.9187,1,1.1839,B,L,48,High
39,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.7038,1,1.6566,B,L,49,High
39,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.8308,1,1.3238,B,L,50,High
39,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,1.058,1,1.4559,B,L,51,High
39,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.8333,1,1.2139,B,L,52,High
39,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,1.0954,1,1.3365,B,L,53,High
39,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.8698,0,1.0419,B,L,54,High
39,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.6663,1,1.4787,B,L,55,High
39,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.6889,1,1.2264,B,L,56,High
39,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.7921,1,1.4742,B,L,57,High
39,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.8579,1,1.1006,B,L,58,High
39,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.8663,1,0.9677,B,L,59,High
39,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.8025,1,1.0902,B,L,60,High
39,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.8408,1,1.3678,B,L,61,High
39,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.7566,1,1.6229,B,L,62,High
39,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.8263,1,1.0752,B,L,63,High
39,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.9974,1,0.9222,B,L,64,High
39,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,1.6711,1,1.4013,B,L,65,High
39,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.9837,1,1.2063,B,L,66,High
39,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.8011,1,0.82,B,L,67,High
39,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.7106,1,1.7621,B,L,68,High
39,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.6518,1,1.3325,B,L,69,High
39,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,1.0847,1,1.0938,B,L,70,High
39,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.9837,1,1.0283,B,L,71,High
39,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.8327,1,1.0842,B,L,72,High
39,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.788,1,0.9325,B,L,73,High
39,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.7667,1,0.9861,B,L,74,High
39,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.988,1,1.0237,B,L,75,High
39,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,0,NA,0,1.0746,B,L,76,High
39,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.9552,1,0.8376,B,L,77,High
39,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.5893,1,1.1373,B,L,78,High
39,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.7687,1,1.0513,B,L,79,High
39,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,1.5852,1,1.1354,B,L,80,High
39,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.9473,1,1.2266,B,L,81,High
39,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.8895,1,0.8845,B,L,82,High
39,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.788,1,1.294,B,L,83,High
39,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,1.1696,1,1.1028,B,L,84,High
39,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,1.1793,1,1.0169,B,L,85,High
39,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.6994,1,1.238,B,L,86,High
39,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.9074,1,1.3039,B,L,87,High
39,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.727,1,1.0097,B,L,88,High
39,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,1.0597,1,0.9857,B,L,89,High
39,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.5497,1,1.1324,B,L,90,High
39,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.9721,1,1.8515,B,L,91,High
39,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.6499,1,0.9683,B,L,92,High
39,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.9735,1,1.1739,B,L,93,High
39,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.7208,1,1.7204,B,L,94,High
39,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,1.155,1,1.4027,B,L,95,High
39,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.7509,1,0.7162,B,L,96,High
39,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,1.4392,NA,NA,B,L,97,Low
39,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.5738,NA,NA,B,L,98,Low
39,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.7139,NA,NA,B,L,99,Low
39,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.5637,NA,NA,B,L,100,Low
39,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.8671,NA,NA,B,L,101,Low
39,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.6336,NA,NA,B,L,102,Low
39,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.5676,NA,NA,B,L,103,Low
39,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.5661,NA,NA,B,L,104,Low
39,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.8149,NA,NA,B,L,105,Low
39,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.5667,NA,NA,B,L,106,Low
39,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.7055,NA,NA,B,L,107,Low
39,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.7159,NA,NA,B,L,108,Low
39,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.6873,NA,NA,B,L,109,Low
39,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.7503,NA,NA,B,L,110,Low
39,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.7872,NA,NA,B,L,111,Low
39,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.5581,NA,NA,B,L,112,Low
39,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.7001,NA,NA,B,L,113,Low
39,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.6226,NA,NA,B,L,114,Low
39,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.5845,NA,NA,B,L,115,Low
39,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.6675,NA,NA,B,L,116,Low
39,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.5161,NA,NA,B,L,117,Low
39,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.6586,NA,NA,B,L,118,Low
39,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.6685,NA,NA,B,L,119,Low
39,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.6769,NA,NA,B,L,120,Low
39,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.7047,NA,NA,B,L,121,Low
39,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.6385,NA,NA,B,L,122,Low
39,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.6225,NA,NA,B,L,123,Low
39,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.6837,NA,NA,B,L,124,Low
39,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.5317,NA,NA,B,L,125,Low
39,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.567,NA,NA,B,L,126,Low
39,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.6666,NA,NA,B,L,127,Low
39,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.6586,NA,NA,B,L,128,Low
39,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.8414,NA,NA,B,L,129,Low
39,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.6844,NA,NA,B,L,130,Low
39,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.7142,NA,NA,B,L,131,Low
39,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,0,0.4666,NA,NA,B,L,132,Low
39,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.583,NA,NA,B,L,133,Low
39,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.5174,NA,NA,B,L,134,Low
39,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.6054,NA,NA,B,L,135,Low
39,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.6057,NA,NA,B,L,136,Low
39,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.5361,NA,NA,B,L,137,Low
39,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.5943,NA,NA,B,L,138,Low
39,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.5693,NA,NA,B,L,139,Low
39,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,0,0.5602,NA,NA,B,L,140,Low
39,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.6061,NA,NA,B,L,141,Low
39,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.7165,NA,NA,B,L,142,Low
39,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.6068,NA,NA,B,L,143,Low
39,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.606,NA,NA,B,L,144,Low
39,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.7092,NA,NA,B,L,145,Low
39,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.5857,NA,NA,B,L,146,Low
39,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.5674,NA,NA,B,L,147,Low
39,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.7221,NA,NA,B,L,148,Low
39,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.6033,NA,NA,B,L,149,Low
39,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.6196,NA,NA,B,L,150,Low
39,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.7215,NA,NA,B,L,151,Low
39,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.7286,NA,NA,B,L,152,Low
39,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.7154,NA,NA,B,L,153,Low
39,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.5002,NA,NA,B,L,154,Low
39,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.6866,NA,NA,B,L,155,Low
39,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.5733,NA,NA,B,L,156,Low
39,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.4879,NA,NA,B,L,157,Low
39,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.6389,NA,NA,B,L,158,Low
39,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.5268,NA,NA,B,L,159,Low
39,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.7215,NA,NA,B,L,160,Low
39,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.7412,1,1.134,B,L,161,High
39,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,1.0424,1,1.2592,B,L,162,High
39,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.5912,1,1.5268,B,L,163,High
39,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.5932,1,1.489,B,L,164,High
39,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.6197,1,1.2369,B,L,165,High
39,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.6656,1,0.9542,B,L,166,High
39,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.5803,1,0.9874,B,L,167,High
39,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,1.1267,0,1.588,B,L,168,High
39,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.6769,0,1.2443,B,L,169,High
39,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.566,1,1.0817,B,L,170,High
39,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.7075,1,1.0517,B,L,171,High
39,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.6811,1,1.1379,B,L,172,High
39,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.8992,1,1.2229,B,L,173,High
39,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,1.0989,0,1.5705,B,L,174,High
39,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.6769,1,1.3363,B,L,175,High
39,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,1.1974,1,1.2559,B,L,176,High
39,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.9279,1,1.1598,B,L,177,High
39,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,1.3124,1,0.8385,B,L,178,High
39,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,1.3155,1,1.5086,B,L,179,High
39,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.9235,1,0.8209,B,L,180,High
39,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.5358,1,1.0057,B,L,181,High
39,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.917,1,0.9676,B,L,182,High
39,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.656,1,1.5856,B,L,183,High
39,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.7499,1,0.9005,B,L,184,High
39,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,1.0383,1,1.0177,B,L,185,High
39,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.7024,0,0.9885,B,L,186,High
39,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.6247,1,1.4706,B,L,187,High
39,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,1.0906,1,0.8187,B,L,188,High
39,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.6747,1,1.6741,B,L,189,High
39,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.6822,1,0.9671,B,L,190,High
39,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.725,1,0.9937,B,L,191,High
39,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.5876,1,0.7716,B,L,192,High
39,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.8453,1,0.8733,B,L,193,High
39,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.7817,1,0.9013,B,L,194,High
39,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,1.1331,1,0.9379,B,L,195,High
39,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.6821,1,0.9381,B,L,196,High
39,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.6986,1,1.0945,B,L,197,High
39,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.9695,1,0.7572,B,L,198,High
39,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.5835,1,0.8267,B,L,199,High
39,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.7185,1,1.1004,B,L,200,High
39,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.673,1,1.5232,B,L,201,High
39,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.7205,1,0.8506,B,L,202,High
39,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.7793,1,0.9325,B,L,203,High
39,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,1.0217,1,0.9182,B,L,204,High
39,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.8587,1,1.057,B,L,205,High
39,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.5718,1,1.3995,B,L,206,High
39,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.8452,1,0.8646,B,L,207,High
39,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.8065,1,1.1831,B,L,208,High
39,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,1.1908,1,1.3594,B,L,209,High
39,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,1.0191,1,1.1116,B,L,210,High
39,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.5863,1,1.118,B,L,211,High
39,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.8074,1,0.894,B,L,212,High
39,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,1.123,1,1.1948,B,L,213,High
39,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.7479,1,0.8847,B,L,214,High
39,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,0,1.7399,1,2.0674,B,L,215,High
39,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.666,1,1.5411,B,L,216,High
39,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,1.5472,1,1.2591,B,L,217,High
39,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.9899,1,1.0092,B,L,218,High
39,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,1.0393,1,1.228,B,L,219,High
39,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.7329,1,1.8373,B,L,220,High
39,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,1.1304,1,0.9538,B,L,221,High
39,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,1.5576,1,1.0756,B,L,222,High
